"subject","subjectLabel","typeOfInterest","interest","interestLabel"
"http://www.wikidata.org/entity/Q995470","Kornél Fabriczy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q59945","Jacob Burckhardt"
"http://www.wikidata.org/entity/Q995470","Kornél Fabriczy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q1022","Stuttgart"
"http://www.wikidata.org/entity/Q995470","Kornél Fabriczy","http://www.wikidata.org/prop/direct/P921","Renaissance"
"http://www.wikidata.org/entity/Q995470","Kornél Fabriczy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q631286","numismatics"
"http://www.wikidata.org/entity/Q995470","Kornél Fabriczy","http://www.wikidata.org/prop/direct/P921","Medals"
"http://www.wikidata.org/entity/Q995470","Kornél Fabriczy","http://www.wikidata.org/prop/direct/P921","Travel"
"http://www.wikidata.org/entity/Q995470","Kornél Fabriczy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q2044","Florence"
"http://www.wikidata.org/entity/Q995470","Kornél Fabriczy","http://www.wikidata.org/prop/direct/P921","Art, Ancient"
"http://www.wikidata.org/entity/Q995470","Kornél Fabriczy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q174330","Filippo Brunelleschi"
"http://www.wikidata.org/entity/Q995470","Kornél Fabriczy","http://www.wikidata.org/prop/direct/P921","Art appreciation"
"http://www.wikidata.org/entity/Q995470","Kornél Fabriczy","http://www.wikidata.org/prop/direct/P921","Artists"
"http://www.wikidata.org/entity/Q995470","Kornél Fabriczy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q84","London"
"http://www.wikidata.org/entity/Q995470","Kornél Fabriczy","http://www.wikidata.org/prop/direct/P921","Art, Renaissance"
"http://www.wikidata.org/entity/Q995470","Kornél Fabriczy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q90","Paris"
"http://www.wikidata.org/entity/Q995470","Kornél Fabriczy","http://www.wikidata.org/prop/direct/P921","Brunelleschi, Filippo,"
"http://www.wikidata.org/entity/Q995470","Kornél Fabriczy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q64607","Wilhelm von Bode"
"http://www.wikidata.org/entity/Q995470","Kornél Fabriczy","http://www.wikidata.org/prop/direct/P921","Art, Roman"
"http://www.wikidata.org/entity/Q995470","Kornél Fabriczy","http://www.wikidata.org/prop/direct/P921","Art"
