"subject","subjectLabel","typeOfInterest","interest","interestLabel"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q4692","Renaissance"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q2562867","Werner Weisbach"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q123466","Heinrich Wölfflin"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q123466","Heinrich Wölfflin"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q88907","Ernst Kitzinger"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q88907","Ernst Kitzinger"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","https://w3id.org/artchives/hasScopeAndContentSubject","http://www.wikidata.org/entity/Q38","Italy"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q107970","Paul Frankl"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q107970","Paul Frankl"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q70476","Walter Friedländer"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","https://w3id.org/artchives/hasSubjectGenre","http://www.wikidata.org/entity/Q34627","synagogue"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q2562867","Werner Weisbach"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q88907","Ernst Kitzinger"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q88907","Ernst Kitzinger"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q57656","Erwin Panofsky"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q70476","Walter Friedländer"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","https://w3id.org/artchives/hasScopeAndContentSubject","http://www.wikidata.org/entity/Q452298","Jewish ceremonial art"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q20752566","Christoph Luitpold Frommel"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","https://w3id.org/artchives/hasSubjectArtist","http://www.wikidata.org/entity/Q160538","Gian Lorenzo Bernini"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","https://w3id.org/artchives/hasScopeAndContentSubject","http://www.wikidata.org/entity/Q211884","Byzantine art"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q57656","Erwin Panofsky"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q70804","Adolph Goldschmidt"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q70804","Adolph Goldschmidt"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q20752566","Christoph Luitpold Frommel"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q38","Italy"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q208125","Lorenzo Ghiberti"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeriod","http://www.wikidata.org/entity/Q4692","Renaissance"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q1296486","Wolfgang Lotz"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q1510138","Gerard E. Caspary"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q37853","Baroque"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q37853","Baroque"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q70804","Adolph Goldschmidt"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q70804","Adolph Goldschmidt"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q452298","Jewish ceremonial art"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q1296486","Wolfgang Lotz"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q1280671","Karl Lehmann"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q211884","Byzantine art"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q123150","Francesco Borromini"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q1280671","Karl Lehmann"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","https://w3id.org/artchives/hasSubjectGenre","http://www.wikidata.org/entity/Q220","Rome"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","https://w3id.org/artchives/hasSubjectGenre","http://www.wikidata.org/entity/Q220","Rome"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeriod","http://www.wikidata.org/entity/Q37853","Baroque"
"https://w3id.org/artchives/collectionnachlass-richard-krautheimer","Nachlass Richard Krautheimer","https://w3id.org/artchives/hasSubjectPeriod","http://www.wikidata.org/entity/Q37853","Baroque"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Travel"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Architecture, Byzantine"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q1729","Erfurt"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Architecture, Baroque"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Christian art and symbolism"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Historic buildings"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Architecture, Medieval"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q1277188","Palazzetto Zuccari"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q183","Germany"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q183","Germany"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Opicino,--de Canistris,"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Battistero di San Giovanni (Florence, Italy)"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Art, Early Christian"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q3869","Marburg"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Christian antiquities"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Art"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q88907","Ernst Kitzinger"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q88907","Ernst Kitzinger"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q30","United States of America"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q6167922","Jayne Wrightsman"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Architecture, Early Christian"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Art--Themes, motives"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Baptisteries"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Vatican City"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q49210","New York University"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","City planning"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q362","World War II"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Drawing, Medieval"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q1317143","University of Louisville"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Italy--Pavia"
"http://www.wikidata.org/entity/Q90407","Richard Krautheimer","http://www.wikidata.org/prop/direct/P921","Church history--Primitive and early church"
