"subject","subjectLabel","typeOfInterest","interest","interestLabel"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","https://w3id.org/artchives/hasScopeAndContentSubject","http://www.wikidata.org/entity/Q2044","Florence"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q7780","Fra Bartolomeo"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","https://w3id.org/artchives/hasSubjectGenre","http://www.wikidata.org/entity/Q3147735","Christian iconography"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","https://w3id.org/artchives/hasSubjectObject","http://www.wikidata.org/entity/Q55439","panel painting"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q25631150","fresco"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","https://w3id.org/artchives/hasSubjectPeriod","http://www.wikidata.org/entity/Q7034","14th century"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q5233838","David Freedberg"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q5669","Sandro Botticelli"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","https://w3id.org/artchives/hasSubjectArtist","http://www.wikidata.org/entity/Q2858468","Apollonio di Giovanni"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","https://w3id.org/artchives/hasSubjectObject","http://www.wikidata.org/entity/Q25631150","fresco"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","https://w3id.org/artchives/hasSubjectGenre","http://www.wikidata.org/entity/Q1400853","portrait painting"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q61964347","Andrea de Marchi"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q2013867","Bartolomeo di Giovanni"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q4692","Renaissance"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q3657674","Santa Fina Chapel"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q537874","John Pope-Hennessy"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q537874","John Pope-Hennessy"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q64881","Ridolfo del Ghirlandaio"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","https://w3id.org/artchives/hasScopeAndContentSubject","http://www.wikidata.org/entity/Q50641","history of art"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q1089074","Federico Zeri"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q1089074","Federico Zeri"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q555132","Handwritten Notes"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","https://w3id.org/artchives/hasSubjectArtist","http://www.wikidata.org/entity/Q191423","Domenico Ghirlandaio"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","https://w3id.org/artchives/hasSubjectArtist","http://www.wikidata.org/entity/Q191423","Domenico Ghirlandaio"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q580807","albumen print"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","https://w3id.org/artchives/hasSubjectArtist","http://www.wikidata.org/entity/Q2309545","Michele Tosini"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q7034","14th century"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q1400853","portrait painting"
"https://w3id.org/artchives/collectionfototeca-fahy","Fototeca Fahy","https://w3id.org/artchives/hasSubjectArtist","http://www.wikidata.org/entity/Q2525549","Jacopo da Sellaio"
