"subject","subjectLabel","typeOfInterest","interest","interestLabel"
"https://w3id.org/artchives/collectionnachlass-ernst-steinmann","Nachlass Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q108748","Paul Fridolin Kehr"
"https://w3id.org/artchives/collectionnachlass-ernst-steinmann","Nachlass Ernst Steinmann","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q1650466","Theodor Lewald"
"https://w3id.org/artchives/collectionnachlass-ernst-steinmann","Nachlass Ernst Steinmann","https://w3id.org/artchives/hasSubjectGenre","http://www.wikidata.org/entity/Q134307","portrait"
"https://w3id.org/artchives/collectionnachlass-ernst-steinmann","Nachlass Ernst Steinmann","https://w3id.org/artchives/hasScopeAndContentSubject","http://www.wikidata.org/entity/Q517","Napoleon"
"https://w3id.org/artchives/collectionnachlass-ernst-steinmann","Nachlass Ernst Steinmann","https://w3id.org/artchives/hasScopeAndContentSubject","http://www.wikidata.org/entity/Q517","Napoleon"
"https://w3id.org/artchives/collectionnachlass-ernst-steinmann","Nachlass Ernst Steinmann","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q103498","Henriette Hertz"
"https://w3id.org/artchives/collectionnachlass-ernst-steinmann","Nachlass Ernst Steinmann","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q103498","Henriette Hertz"
"https://w3id.org/artchives/collectionnachlass-ernst-steinmann","Nachlass Ernst Steinmann","https://w3id.org/artchives/hasSubjectArtist","http://www.wikidata.org/entity/Q5592","Michelangelo"
"https://w3id.org/artchives/collectionnachlass-ernst-steinmann","Nachlass Ernst Steinmann","https://w3id.org/artchives/hasSubjectArtist","http://www.wikidata.org/entity/Q5592","Michelangelo"
"https://w3id.org/artchives/collectionnachlass-ernst-steinmann","Nachlass Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q1641821","Otto Lehmann-Brockhaus"
"https://w3id.org/artchives/collectionnachlass-ernst-steinmann","Nachlass Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q5592","Michelangelo"
"https://w3id.org/artchives/collectionnachlass-ernst-steinmann","Nachlass Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q5592","Michelangelo"
"http://www.wikidata.org/entity/Q3057287","Ernst Steinmann","http://www.wikidata.org/prop/direct/P921","Art libraries"
