"subject","subjectLabel","typeOfInterest","interest","interestLabel"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q3609940","Alessandro Contini Bonacossi"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q4692","Renaissance"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","https://w3id.org/artchives/hasScopeAndContentSubject","http://www.wikidata.org/entity/Q580807","albumen print"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q19754125","Umberto Gnoli"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q1572315","collotype technique"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q59529805","Guglielmo Matthiae"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q348024","Carlo Crivelli"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","https://w3id.org/artchives/hasSubjectPeriod","http://www.wikidata.org/entity/Q7018","15th century"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q1278452","polyptych"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q170571","still life"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","https://w3id.org/artchives/hasSubjectArtist","http://www.wikidata.org/entity/Q19569585","Master of the Hartford Still-Life"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","http://www.wikidata.org/prop/direct/P921","https://w3id.org/artchives/MD1556356158493","galleria Sangiorgi"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q2632216","Scipione Pulzone"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","https://w3id.org/artchives/hasSubjectObject","http://www.wikidata.org/entity/Q15711026","altarpiece"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q15711026","altarpiece"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","https://w3id.org/artchives/hasScopeAndContentSubject","http://www.wikidata.org/entity/Q172984","gelatin silver process"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","https://w3id.org/artchives/hasSubjectArtist","http://www.wikidata.org/entity/Q2632216","Scipione Pulzone"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q19997511","Evelyn Sandberg Vavalà"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q131808","mannerism"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q37562","Donatello"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q2886111","Bartolomeo di Tommaso"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q3619936","Antonio Muñoz"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q166118","archive"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","https://w3id.org/artchives/hasSubjectArtist","http://www.wikidata.org/entity/Q2245140","Fra Carnevale"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","https://w3id.org/artchives/hasSubjectArtist","http://www.wikidata.org/entity/Q160538","Gian Lorenzo Bernini"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q7017","16th century"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","https://w3id.org/artchives/hasSubjectPeople","http://www.wikidata.org/entity/Q3609940","Alessandro Contini Bonacossi"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","https://w3id.org/artchives/hasScopeAndContentSubject","http://www.wikidata.org/entity/Q7075","library"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q7814","Giotto di Bondone"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q37853","Baroque"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","https://w3id.org/artchives/hasScopeAndContentSubject","http://www.wikidata.org/entity/Q623","carbon"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q19997512","Everett Fahy"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q359047","Bernard Berenson"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q359047","Bernard Berenson"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q1361667","Roberto Longhi"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q1361667","Roberto Longhi"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q172984","gelatin silver process"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q134194","fresco painting"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","https://w3id.org/artchives/hasSubjectObject","http://www.wikidata.org/entity/Q1278452","polyptych"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","https://w3id.org/artchives/hasSubjectPeriod","http://www.wikidata.org/entity/Q12554","Middle Ages"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q42207","Caravaggio"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","https://w3id.org/artchives/hasScopeAndContentSubject","http://www.wikidata.org/entity/Q207241","applied arts"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","https://w3id.org/artchives/hasSubjectGenre","http://www.wikidata.org/entity/Q9134","mythology"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","https://w3id.org/artchives/hasSubjectPeriod","http://www.wikidata.org/entity/Q131808","mannerism"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q19754125","Umberto Gnoli"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","https://w3id.org/artchives/hasSubjectGenre","http://www.wikidata.org/entity/Q1400853","portrait painting"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","https://w3id.org/artchives/hasSubjectPeriod","http://www.wikidata.org/entity/Q7017","16th century"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","https://w3id.org/artchives/hasSubjectGenre","http://www.wikidata.org/entity/Q3147735","Christian iconography"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q2528876","Vittorio Cini"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","https://w3id.org/artchives/hasSubjectArtist","http://www.wikidata.org/entity/Q348024","Carlo Crivelli"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q41493","ancient history"
"https://w3id.org/artchives/collectionfototeca-zeri","Fototeca Zeri","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q7075","library"
