"subject","subjectLabel","typeOfInterest","interest","interestLabel"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Mural painting and decoration, Italian--Themes, motives"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Art--Political aspects"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Mural painting and decoration, Renaissance--Themes, motives"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Art, European"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Italy--Poggio a Caiano"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Mural painting and decoration, Italian"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Art--Historiography"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Artists"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q151510","Heidelberg University"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Islamic painting"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q724192","David Bailly"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q724192","David Bailly"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Buildings"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q55044","Ludwig Maximilian University of Munich"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","http://www.wikidata.org/entity/Q220","Rome"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Michelangelo Buonarroti,"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Art patronage"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Architecture, Byzantine"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Literature in art"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Artists' preparatory studies"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Antiquities"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Ivories, Romanesque"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Mannerism (Art)"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Art, Italian"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Italy"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Painting, Renaissance--Themes, motives"
"http://www.wikidata.org/entity/Q85761254","Julian Kliemann","http://www.wikidata.org/prop/direct/P921","Decoration and ornament, Renaissance--Themes, motives"
